id,aspect_ratio,energy,orientation,overhang,status,wwr,glass_id,request_id,slave_id
218879,3,108,135,34,completed,0.7,106,10,39
218880,3,107,135,45,completed,0.7,106,10,39
218881,3,136,135,1,completed,0.7,107,10,39
218882,3,135,135,12,completed,0.7,107,10,39
218883,3,133,135,23,completed,0.7,107,10,39
218884,3,130,135,34,completed,0.7,107,10,39
218885,3,128,135,45,completed,0.7,107,10,39
218886,3,112,135,1,completed,0.7,104,10,39
218887,3,111,135,12,completed,0.7,104,10,39
218888,3,110,135,23,completed,0.7,104,10,39
218889,3,109,135,34,completed,0.7,104,10,39
218890,3,108,135,45,completed,0.7,104,10,39
218891,3,127,135,1,completed,0.7,103,10,39
218892,3,125,135,12,completed,0.7,103,10,39
218893,3,123,135,23,completed,0.7,103,10,39
218894,3,121,135,34,completed,0.7,103,10,39
218895,3,119,135,45,completed,0.7,103,10,39
218896,3,134,135,1,completed,0.7,105,10,39
218897,3,132,135,12,completed,0.7,105,10,39
218898,3,130,135,23,completed,0.7,105,10,39
218899,3,128,135,34,completed,0.7,105,10,39
218900,3,125,135,45,completed,0.7,105,10,39
218901,4,113,135,1,completed,0.7,108,10,39
218902,4,113,135,12,completed,0.7,108,10,39
218903,4,112,135,23,completed,0.7,108,10,39
218904,4,110,135,34,completed,0.7,108,10,39
218905,4,109,135,45,completed,0.7,108,10,39
218906,4,112,135,1,completed,0.7,106,10,39
218907,4,111,135,12,completed,0.7,106,10,39
218908,4,110,135,23,completed,0.7,106,10,39
218909,4,109,135,34,completed,0.7,106,10,39
218910,4,108,135,45,completed,0.7,106,10,39
218911,4,140,135,1,completed,0.7,107,10,39
218912,4,138,135,12,completed,0.7,107,10,39
218913,4,136,135,23,completed,0.7,107,10,39
218914,4,134,135,34,completed,0.7,107,10,39
218915,4,131,135,45,completed,0.7,107,10,39
218916,4,113,135,1,completed,0.7,104,10,39
218917,4,113,135,12,completed,0.7,104,10,39
218918,4,112,135,23,completed,0.7,104,10,39
218919,4,110,135,34,completed,0.7,104,10,39
218920,4,109,135,45,completed,0.7,104,10,39
218921,4,129,135,1,completed,0.7,103,10,39
218922,4,127,135,12,completed,0.7,103,10,39
218923,4,126,135,23,completed,0.7,103,10,39
218924,4,124,135,34,completed,0.7,103,10,39
218925,4,122,135,45,completed,0.7,103,10,39
218926,4,137,135,1,completed,0.7,105,10,39
218927,4,135,135,12,completed,0.7,105,10,39
218928,4,133,135,23,completed,0.7,105,10,39
218929,4,131,135,34,completed,0.7,105,10,39
218930,4,128,135,45,completed,0.7,105,10,39
218931,5,115,135,1,completed,0.7,108,10,39
218932,5,114,135,12,completed,0.7,108,10,39
218933,5,113,135,23,completed,0.7,108,10,39
218934,5,111,135,34,completed,0.7,108,10,39
218935,5,110,135,45,completed,0.7,108,10,39
218936,5,113,135,1,completed,0.7,106,10,39
218937,5,112,135,12,completed,0.7,106,10,39
218938,5,111,135,23,completed,0.7,106,10,39
218939,5,110,135,34,completed,0.7,106,10,39
218940,5,109,135,45,completed,0.7,106,10,39
218941,5,143,135,1,completed,0.7,107,10,39
218942,5,141,135,12,completed,0.7,107,10,39
218943,5,139,135,23,completed,0.7,107,10,39
218944,5,137,135,34,completed,0.7,107,10,39
218945,5,134,135,45,completed,0.7,107,10,39
218946,5,115,135,1,completed,0.7,104,10,39
218947,5,114,135,12,completed,0.7,104,10,39
218948,5,113,135,23,completed,0.7,104,10,39
218949,5,112,135,34,completed,0.7,104,10,39
218950,5,110,135,45,completed,0.7,104,10,39
218951,5,131,135,1,completed,0.7,103,10,39
218952,5,130,135,12,completed,0.7,103,10,39
218953,5,128,135,23,completed,0.7,103,10,39
218954,5,126,135,34,completed,0.7,103,10,39
218955,5,124,135,45,completed,0.7,103,10,39
218956,5,140,135,1,completed,0.7,105,10,39
218957,5,138,135,12,completed,0.7,105,10,39
218958,5,137,135,23,completed,0.7,105,10,39
218959,5,134,135,34,completed,0.7,105,10,39
218960,5,131,135,45,completed,0.7,105,10,39
218961,1,111,135,1,completed,0.8,108,10,39
218962,1,110,135,12,completed,0.8,108,10,39
218963,1,109,135,23,completed,0.8,108,10,39
218964,1,108,135,34,completed,0.8,108,10,39
218965,1,107,135,45,completed,0.8,108,10,39
218966,1,109,135,1,completed,0.8,106,10,39
218967,1,109,135,12,completed,0.8,106,10,39
218968,1,108,135,23,completed,0.8,106,10,39
218969,1,107,135,34,completed,0.8,106,10,39
218970,1,106,135,45,completed,0.8,106,10,39
218971,1,134,135,1,completed,0.8,107,10,39
218972,1,132,135,12,completed,0.8,107,10,39
218973,1,130,135,23,completed,0.8,107,10,39
218974,1,128,135,34,completed,0.8,107,10,39
218975,1,124,135,45,completed,0.8,107,10,39
218976,1,111,135,1,completed,0.8,104,10,39
218977,1,110,135,12,completed,0.8,104,10,39
218978,1,109,135,23,completed,0.8,104,10,39
218979,1,108,135,34,completed,0.8,104,10,39
218980,1,107,135,45,completed,0.8,104,10,39
218981,1,124,135,1,completed,0.8,103,10,39
218982,1,122,135,12,completed,0.8,103,10,39
218983,1,121,135,23,completed,0.8,103,10,39
218984,1,119,135,34,completed,0.8,103,10,39
218985,1,118,135,45,completed,0.8,103,10,39
218986,1,131,135,1,completed,0.8,105,10,39
218987,1,130,135,12,completed,0.8,105,10,39
218988,1,128,135,23,completed,0.8,105,10,39
218989,1,126,135,34,completed,0.8,105,10,39
218990,1,122,135,45,completed,0.8,105,10,40
218991,2,112,135,1,completed,0.8,108,10,40
218992,2,111,135,12,completed,0.8,108,10,40
218993,2,110,135,23,completed,0.8,108,10,40
218994,2,109,135,34,completed,0.8,108,10,40
218995,2,108,135,45,completed,0.8,108,10,40
218996,2,110,135,1,completed,0.8,106,10,40
218997,2,110,135,12,completed,0.8,106,10,40
218998,2,109,135,23,completed,0.8,106,10,40
218999,2,108,135,34,completed,0.8,106,10,40
219000,2,107,135,45,completed,0.8,106,10,40
219001,2,136,135,1,completed,0.8,107,10,40
219002,2,134,135,12,completed,0.8,107,10,40
219003,2,132,135,23,completed,0.8,107,10,40
219004,2,130,135,34,completed,0.8,107,10,40
219005,2,128,135,45,completed,0.8,107,10,40
219006,2,112,135,1,completed,0.8,104,10,40
219007,2,111,135,12,completed,0.8,104,10,40
219008,2,110,135,23,completed,0.8,104,10,40
219009,2,109,135,34,completed,0.8,104,10,40
219010,2,108,135,45,completed,0.8,104,10,40
219011,2,126,135,1,completed,0.8,103,10,40
219012,2,124,135,12,completed,0.8,103,10,40
219013,2,123,135,23,completed,0.8,103,10,40
219014,2,121,135,34,completed,0.8,103,10,40
219015,2,119,135,45,completed,0.8,103,10,40
219016,2,133,135,1,completed,0.8,105,10,40
219017,2,131,135,12,completed,0.8,105,10,40
219018,2,129,135,23,completed,0.8,105,10,40
219019,2,128,135,34,completed,0.8,105,10,40
219020,2,125,135,45,completed,0.8,105,10,40
219021,3,113,135,1,completed,0.8,108,10,40
219022,3,112,135,12,completed,0.8,108,10,40
219023,3,111,135,23,completed,0.8,108,10,40
219024,3,110,135,34,completed,0.8,108,10,40
219025,3,109,135,45,completed,0.8,108,10,40
219026,3,112,135,1,completed,0.8,106,10,40
219027,3,111,135,12,completed,0.8,106,10,40
219028,3,110,135,23,completed,0.8,106,10,40
219029,3,109,135,34,completed,0.8,106,10,40
219030,3,107,135,45,completed,0.8,106,10,40
219031,3,140,135,1,completed,0.8,107,10,40
219032,3,138,135,12,completed,0.8,107,10,40
219033,3,136,135,23,completed,0.8,107,10,40
219034,3,133,135,34,completed,0.8,107,10,40
219035,3,131,135,45,completed,0.8,107,10,40
219036,3,114,135,1,completed,0.8,104,10,40
219037,3,113,135,12,completed,0.8,104,10,40
219038,3,112,135,23,completed,0.8,104,10,40
219039,3,110,135,34,completed,0.8,104,10,40
219040,3,109,135,45,completed,0.8,104,10,40
219041,3,129,135,1,completed,0.8,103,10,40
219042,3,128,135,12,completed,0.8,103,10,40
219043,3,126,135,23,completed,0.8,103,10,40
219044,3,124,135,34,completed,0.8,103,10,40
219045,3,121,135,45,completed,0.8,103,10,40
219046,3,137,135,1,completed,0.8,105,10,40
219047,3,135,135,12,completed,0.8,105,10,40
219048,3,133,135,23,completed,0.8,105,10,40
219049,3,131,135,34,completed,0.8,105,10,40
219050,3,128,135,45,completed,0.8,105,10,40
219051,4,115,135,1,completed,0.8,108,10,40
219052,4,114,135,12,completed,0.8,108,10,40
219053,4,113,135,23,completed,0.8,108,10,40
219054,4,111,135,34,completed,0.8,108,10,40
219055,4,110,135,45,completed,0.8,108,10,40
219056,4,113,135,1,completed,0.8,106,10,40
219057,4,112,135,12,completed,0.8,106,10,40
219058,4,111,135,23,completed,0.8,106,10,40
219059,4,110,135,34,completed,0.8,106,10,40
219060,4,109,135,45,completed,0.8,106,10,40
219061,4,144,135,1,completed,0.8,107,10,40
219062,4,142,135,12,completed,0.8,107,10,40
219063,4,140,135,23,completed,0.8,107,10,40
219064,4,137,135,34,completed,0.8,107,10,40
219065,4,134,135,45,completed,0.8,107,10,40
219066,4,115,135,1,completed,0.8,104,10,40
219067,4,114,135,12,completed,0.8,104,10,40
219068,4,113,135,23,completed,0.8,104,10,40
219069,4,112,135,34,completed,0.8,104,10,40
219070,4,110,135,45,completed,0.8,104,10,40
219071,4,131,135,1,completed,0.8,103,10,40
219072,4,130,135,12,completed,0.8,103,10,40
219073,4,128,135,23,completed,0.8,103,10,40
219074,4,126,135,34,completed,0.8,103,10,40
219075,4,124,135,45,completed,0.8,103,10,40
219076,4,141,135,1,completed,0.8,105,10,40
219077,4,139,135,12,completed,0.8,105,10,40
219078,4,137,135,23,completed,0.8,105,10,40
219079,4,134,135,34,completed,0.8,105,10,40
219080,4,132,135,45,completed,0.8,105,10,40
219081,5,116,135,1,completed,0.8,108,10,40
219082,5,115,135,12,completed,0.8,108,10,40
219083,5,114,135,23,completed,0.8,108,10,40
219084,5,113,135,34,completed,0.8,108,10,40
219085,5,111,135,45,completed,0.8,108,10,40
219086,5,114,135,1,completed,0.8,106,10,40
219087,5,113,135,12,completed,0.8,106,10,40
219088,5,112,135,23,completed,0.8,106,10,40
219089,5,111,135,34,completed,0.8,106,10,40
219090,5,110,135,45,completed,0.8,106,10,40
219091,5,147,135,1,completed,0.8,107,10,40
219092,5,145,135,12,completed,0.8,107,10,40
219093,5,143,135,23,completed,0.8,107,10,40
219094,5,141,135,34,completed,0.8,107,10,40
219095,5,137,135,45,completed,0.8,107,10,40
219096,5,116,135,1,completed,0.8,104,10,40
219097,5,115,135,12,completed,0.8,104,10,40
219098,5,114,135,23,completed,0.8,104,10,40
219099,5,113,135,34,completed,0.8,104,10,40
219100,5,111,135,45,completed,0.8,104,10,40
219101,5,134,135,1,completed,0.8,103,10,40
219102,5,133,135,12,completed,0.8,103,10,40
219103,5,131,135,23,completed,0.8,103,10,40
219104,5,129,135,34,completed,0.8,103,10,40
219105,5,126,135,45,completed,0.8,103,10,40
219106,5,144,135,1,completed,0.8,105,10,40
219107,5,142,135,12,completed,0.8,105,10,40
219108,5,140,135,23,completed,0.8,105,10,40
219109,5,138,135,34,completed,0.8,105,10,40
219110,5,135,135,45,completed,0.8,105,10,41
219111,1,102,180,1,completed,0.1,108,10,41
219112,1,102,180,12,completed,0.1,108,10,41
219113,1,102,180,23,completed,0.1,108,10,41
219114,1,102,180,34,completed,0.1,108,10,41
219115,1,102,180,45,completed,0.1,108,10,41
219116,1,102,180,1,completed,0.1,106,10,41
219117,1,102,180,12,completed,0.1,106,10,41
219118,1,102,180,23,completed,0.1,106,10,41
219119,1,102,180,34,completed,0.1,106,10,41
219120,1,101,180,45,completed,0.1,106,10,41
219121,1,107,180,1,completed,0.1,107,10,41
219122,1,106,180,12,completed,0.1,107,10,41
219123,1,106,180,23,completed,0.1,107,10,41
219124,1,105,180,34,completed,0.1,107,10,41
219125,1,104,180,45,completed,0.1,107,10,41
219126,1,102,180,1,completed,0.1,104,10,41
219127,1,102,180,12,completed,0.1,104,10,41
219128,1,102,180,23,completed,0.1,104,10,41
219129,1,102,180,34,completed,0.1,104,10,41
219130,1,102,180,45,completed,0.1,104,10,41
219131,1,105,180,1,completed,0.1,103,10,41
219132,1,105,180,12,completed,0.1,103,10,41
219133,1,104,180,23,completed,0.1,103,10,41
219134,1,104,180,34,completed,0.1,103,10,41
219135,1,103,180,45,completed,0.1,103,10,41
219136,1,106,180,1,completed,0.1,105,10,41
219137,1,106,180,12,completed,0.1,105,10,41
219138,1,105,180,23,completed,0.1,105,10,41
219139,1,105,180,34,completed,0.1,105,10,41
219140,1,104,180,45,completed,0.1,105,10,41
219141,2,103,180,1,completed,0.1,108,10,41
219142,2,102,180,12,completed,0.1,108,10,41
219143,2,102,180,23,completed,0.1,108,10,41
219144,2,102,180,34,completed,0.1,108,10,41
219145,2,102,180,45,completed,0.1,108,10,41
219146,2,102,180,1,completed,0.1,106,10,41
219147,2,102,180,12,completed,0.1,106,10,41
219148,2,102,180,23,completed,0.1,106,10,41
219149,2,102,180,34,completed,0.1,106,10,41
219150,2,102,180,45,completed,0.1,106,10,41
219151,2,107,180,1,completed,0.1,107,10,41
219152,2,107,180,12,completed,0.1,107,10,41
219153,2,106,180,23,completed,0.1,107,10,41
219154,2,106,180,34,completed,0.1,107,10,41
219155,2,105,180,45,completed,0.1,107,10,41
219156,2,103,180,1,completed,0.1,104,10,41
219157,2,102,180,12,completed,0.1,104,10,41
219158,2,102,180,23,completed,0.1,104,10,41
219159,2,102,180,34,completed,0.1,104,10,41
219160,2,102,180,45,completed,0.1,104,10,41
219161,2,106,180,1,completed,0.1,103,10,41
219162,2,105,180,12,completed,0.1,103,10,41
219163,2,105,180,23,completed,0.1,103,10,41
219164,2,104,180,34,completed,0.1,103,10,41
219165,2,104,180,45,completed,0.1,103,10,41
219166,2,107,180,1,completed,0.1,105,10,41
219167,2,106,180,12,completed,0.1,105,10,41
219168,2,106,180,23,completed,0.1,105,10,41
219169,2,105,180,34,completed,0.1,105,10,41
219170,2,105,180,45,completed,0.1,105,10,41
219171,3,103,180,1,completed,0.1,108,10,41
219172,3,103,180,12,completed,0.1,108,10,41
219173,3,103,180,23,completed,0.1,108,10,41
219174,3,102,180,34,completed,0.1,108,10,41
219175,3,102,180,45,completed,0.1,108,10,41
219176,3,103,180,1,completed,0.1,106,10,41
219177,3,103,180,12,completed,0.1,106,10,41
219178,3,102,180,23,completed,0.1,106,10,41
219179,3,102,180,34,completed,0.1,106,10,41
219180,3,102,180,45,completed,0.1,106,10,41
219181,3,109,180,1,completed,0.1,107,10,41
219182,3,108,180,12,completed,0.1,107,10,41
219183,3,107,180,23,completed,0.1,107,10,41
219184,3,106,180,34,completed,0.1,107,10,41
219185,3,106,180,45,completed,0.1,107,10,41
219186,3,103,180,1,completed,0.1,104,10,41
219187,3,103,180,12,completed,0.1,104,10,41
219188,3,103,180,23,completed,0.1,104,10,41
219189,3,103,180,34,completed,0.1,104,10,41
219190,3,102,180,45,completed,0.1,104,10,41
219191,3,106,180,1,completed,0.1,103,10,41
219192,3,106,180,12,completed,0.1,103,10,41
219193,3,105,180,23,completed,0.1,103,10,41
219194,3,105,180,34,completed,0.1,103,10,41
219195,3,104,180,45,completed,0.1,103,10,41
219196,3,108,180,1,completed,0.1,105,10,41
219197,3,107,180,12,completed,0.1,105,10,41
219198,3,107,180,23,completed,0.1,105,10,41
219199,3,106,180,34,completed,0.1,105,10,41
219200,3,105,180,45,completed,0.1,105,10,41
219201,4,104,180,1,completed,0.1,108,10,41
219202,4,104,180,12,completed,0.1,108,10,41
219203,4,103,180,23,completed,0.1,108,10,41
219204,4,103,180,34,completed,0.1,108,10,41
219205,4,103,180,45,completed,0.1,108,10,41
219206,4,103,180,1,completed,0.1,106,10,41
219207,4,103,180,12,completed,0.1,106,10,41
219208,4,103,180,23,completed,0.1,106,10,41
219209,4,103,180,34,completed,0.1,106,10,41
219210,4,103,180,45,completed,0.1,106,10,41
219211,4,110,180,1,completed,0.1,107,10,41
219212,4,109,180,12,completed,0.1,107,10,41
219213,4,108,180,23,completed,0.1,107,10,41
219214,4,107,180,34,completed,0.1,107,10,41
219215,4,107,180,45,completed,0.1,107,10,41
219216,4,104,180,1,completed,0.1,104,10,41
219217,4,104,180,12,completed,0.1,104,10,41
219218,4,103,180,23,completed,0.1,104,10,41
219219,4,103,180,34,completed,0.1,104,10,41
219220,4,103,180,45,completed,0.1,104,10,41
219221,4,107,180,1,completed,0.1,103,10,41
219222,4,107,180,12,completed,0.1,103,10,41
219223,4,106,180,23,completed,0.1,103,10,41
219224,4,105,180,34,completed,0.1,103,10,41
219225,4,105,180,45,completed,0.1,103,10,41
219226,4,109,180,1,completed,0.1,105,10,41
219227,4,108,180,12,completed,0.1,105,10,41
219228,4,107,180,23,completed,0.1,105,10,41
219229,4,107,180,34,completed,0.1,105,10,41
219230,4,106,180,45,completed,0.1,105,10,42
219231,5,104,180,1,completed,0.1,108,10,42
219232,5,104,180,12,completed,0.1,108,10,42
219233,5,104,180,23,completed,0.1,108,10,42
219234,5,104,180,34,completed,0.1,108,10,42
219235,5,104,180,45,completed,0.1,108,10,42
219236,5,104,180,1,completed,0.1,106,10,42
219237,5,104,180,12,completed,0.1,106,10,42
219238,5,104,180,23,completed,0.1,106,10,42
219239,5,104,180,34,completed,0.1,106,10,42
219240,5,103,180,45,completed,0.1,106,10,42
219241,5,111,180,1,completed,0.1,107,10,42
219242,5,110,180,12,completed,0.1,107,10,42
219243,5,109,180,23,completed,0.1,107,10,42
219244,5,108,180,34,completed,0.1,107,10,42
219245,5,108,180,45,completed,0.1,107,10,42
219246,5,104,180,1,completed,0.1,104,10,42
219247,5,104,180,12,completed,0.1,104,10,42
219248,5,104,180,23,completed,0.1,104,10,42
219249,5,104,180,34,completed,0.1,104,10,42
219250,5,104,180,45,completed,0.1,104,10,42
219251,5,108,180,1,completed,0.1,103,10,42
219252,5,107,180,12,completed,0.1,103,10,42
219253,5,107,180,23,completed,0.1,103,10,42
219254,5,106,180,34,completed,0.1,103,10,42
219255,5,106,180,45,completed,0.1,103,10,42
219256,5,110,180,1,completed,0.1,105,10,42
219257,5,109,180,12,completed,0.1,105,10,42
219258,5,108,180,23,completed,0.1,105,10,42
219259,5,108,180,34,completed,0.1,105,10,42
219260,5,107,180,45,completed,0.1,105,10,42
219261,1,104,180,1,completed,0.2,108,10,42
219262,1,103,180,12,completed,0.2,108,10,42
219263,1,103,180,23,completed,0.2,108,10,42
219264,1,103,180,34,completed,0.2,108,10,42
219265,1,102,180,45,completed,0.2,108,10,42
219266,1,103,180,1,completed,0.2,106,10,42
219267,1,103,180,12,completed,0.2,106,10,42
219268,1,103,180,23,completed,0.2,106,10,42
219269,1,102,180,34,completed,0.2,106,10,42
219270,1,102,180,45,completed,0.2,106,10,42
219271,1,112,180,1,completed,0.2,107,10,42
219272,1,111,180,12,completed,0.2,107,10,42
219273,1,110,180,23,completed,0.2,107,10,42
219274,1,109,180,34,completed,0.2,107,10,42
219275,1,108,180,45,completed,0.2,107,10,42
219276,1,104,180,1,completed,0.2,104,10,42
219277,1,103,180,12,completed,0.2,104,10,42
219278,1,103,180,23,completed,0.2,104,10,42
219279,1,103,180,34,completed,0.2,104,10,42
219280,1,102,180,45,completed,0.2,104,10,42
219281,1,109,180,1,completed,0.2,103,10,42
219282,1,108,180,12,completed,0.2,103,10,42
219283,1,107,180,23,completed,0.2,103,10,42
219284,1,106,180,34,completed,0.2,103,10,42
219285,1,105,180,45,completed,0.2,103,10,42
219286,1,111,180,1,completed,0.2,105,10,42
219287,1,110,180,12,completed,0.2,105,10,42
219288,1,109,180,23,completed,0.2,105,10,42
219289,1,108,180,34,completed,0.2,105,10,42
219290,1,107,180,45,completed,0.2,105,10,42
219291,2,104,180,1,completed,0.2,108,10,42
219292,2,104,180,12,completed,0.2,108,10,42
219293,2,103,180,23,completed,0.2,108,10,42
219294,2,103,180,34,completed,0.2,108,10,42
219295,2,103,180,45,completed,0.2,108,10,42
219296,2,103,180,1,completed,0.2,106,10,42
219297,2,103,180,12,completed,0.2,106,10,42
219298,2,103,180,23,completed,0.2,106,10,42
219299,2,103,180,34,completed,0.2,106,10,42
219300,2,102,180,45,completed,0.2,106,10,42
219301,2,113,180,1,completed,0.2,107,10,42
219302,2,112,180,12,completed,0.2,107,10,42
219303,2,111,180,23,completed,0.2,107,10,42
219304,2,110,180,34,completed,0.2,107,10,42
219305,2,109,180,45,completed,0.2,107,10,42
219306,2,104,180,1,completed,0.2,104,10,42
219307,2,104,180,12,completed,0.2,104,10,42
219308,2,103,180,23,completed,0.2,104,10,42
219309,2,103,180,34,completed,0.2,104,10,42
219310,2,103,180,45,completed,0.2,104,10,42
219311,2,110,180,1,completed,0.2,103,10,42
219312,2,109,180,12,completed,0.2,103,10,42
219313,2,108,180,23,completed,0.2,103,10,42
219314,2,107,180,34,completed,0.2,103,10,42
219315,2,106,180,45,completed,0.2,103,10,42
219316,2,112,180,1,completed,0.2,105,10,42
219317,2,111,180,12,completed,0.2,105,10,42
219318,2,110,180,23,completed,0.2,105,10,42
219319,2,109,180,34,completed,0.2,105,10,42
219320,2,108,180,45,completed,0.2,105,10,42
219321,3,105,180,1,completed,0.2,108,10,42
219322,3,104,180,12,completed,0.2,108,10,42
219323,3,104,180,23,completed,0.2,108,10,42
219324,3,104,180,34,completed,0.2,108,10,42
219325,3,103,180,45,completed,0.2,108,10,42
219326,3,104,180,1,completed,0.2,106,10,42
219327,3,104,180,12,completed,0.2,106,10,42
219328,3,103,180,23,completed,0.2,106,10,42
219329,3,103,180,34,completed,0.2,106,10,42
219330,3,103,180,45,completed,0.2,106,10,42
219331,3,114,180,1,completed,0.2,107,10,42
219332,3,113,180,12,completed,0.2,107,10,42
219333,3,112,180,23,completed,0.2,107,10,42
219334,3,111,180,34,completed,0.2,107,10,42
219335,3,110,180,45,completed,0.2,107,10,42
219336,3,105,180,1,completed,0.2,104,10,42
219337,3,104,180,12,completed,0.2,104,10,42
219338,3,104,180,23,completed,0.2,104,10,42
219339,3,104,180,34,completed,0.2,104,10,42
219340,3,103,180,45,completed,0.2,104,10,42
219341,3,110,180,1,completed,0.2,103,10,42
219342,3,110,180,12,completed,0.2,103,10,42
219343,3,109,180,23,completed,0.2,103,10,42
219344,3,108,180,34,completed,0.2,103,10,42
219345,3,107,180,45,completed,0.2,103,10,42
219346,3,113,180,1,completed,0.2,105,10,42
219347,3,112,180,12,completed,0.2,105,10,42
219348,3,111,180,23,completed,0.2,105,10,42
219349,3,110,180,34,completed,0.2,105,10,42
219350,3,109,180,45,completed,0.2,105,10,43
219351,4,105,180,1,completed,0.2,108,10,43
219352,4,105,180,12,completed,0.2,108,10,43
219353,4,105,180,23,completed,0.2,108,10,43
219354,4,104,180,34,completed,0.2,108,10,43
219355,4,104,180,45,completed,0.2,108,10,43
219356,4,105,180,1,completed,0.2,106,10,43
219357,4,104,180,12,completed,0.2,106,10,43
219358,4,104,180,23,completed,0.2,106,10,43
219359,4,104,180,34,completed,0.2,106,10,43
219360,4,103,180,45,completed,0.2,106,10,43
219361,4,116,180,1,completed,0.2,107,10,43
219362,4,115,180,12,completed,0.2,107,10,43
219363,4,114,180,23,completed,0.2,107,10,43
219364,4,112,180,34,completed,0.2,107,10,43
219365,4,111,180,45,completed,0.2,107,10,43
219366,4,105,180,1,completed,0.2,104,10,43
219367,4,105,180,12,completed,0.2,104,10,43
219368,4,105,180,23,completed,0.2,104,10,43
219369,4,104,180,34,completed,0.2,104,10,43
219370,4,104,180,45,completed,0.2,104,10,43
219371,4,112,180,1,completed,0.2,103,10,43
219372,4,111,180,12,completed,0.2,103,10,43
219373,4,110,180,23,completed,0.2,103,10,43
219374,4,109,180,34,completed,0.2,103,10,43
219375,4,108,180,45,completed,0.2,103,10,43
219376,4,115,180,1,completed,0.2,105,10,43
219377,4,114,180,12,completed,0.2,105,10,43
219378,4,113,180,23,completed,0.2,105,10,43
219379,4,111,180,34,completed,0.2,105,10,43
219380,4,110,180,45,completed,0.2,105,10,43
219381,5,106,180,1,completed,0.2,108,10,43
219382,5,106,180,12,completed,0.2,108,10,43
219383,5,105,180,23,completed,0.2,108,10,43
219384,5,105,180,34,completed,0.2,108,10,43
219385,5,105,180,45,completed,0.2,108,10,43
219386,5,105,180,1,completed,0.2,106,10,43
219387,5,105,180,12,completed,0.2,106,10,43
219388,5,105,180,23,completed,0.2,106,10,43
219389,5,104,180,34,completed,0.2,106,10,43
219390,5,104,180,45,completed,0.2,106,10,43
219391,5,117,180,1,completed,0.2,107,10,43
219392,5,116,180,12,completed,0.2,107,10,43
219393,5,115,180,23,completed,0.2,107,10,43
219394,5,114,180,34,completed,0.2,107,10,43
219395,5,112,180,45,completed,0.2,107,10,43
219396,5,106,180,1,completed,0.2,104,10,43
219397,5,106,180,12,completed,0.2,104,10,43
219398,5,105,180,23,completed,0.2,104,10,43
219399,5,105,180,34,completed,0.2,104,10,43
219400,5,105,180,45,completed,0.2,104,10,43
219401,5,113,180,1,completed,0.2,103,10,43
219402,5,112,180,12,completed,0.2,103,10,43
219403,5,111,180,23,completed,0.2,103,10,43
219404,5,110,180,34,completed,0.2,103,10,43
219405,5,109,180,45,completed,0.2,103,10,43
219406,5,116,180,1,completed,0.2,105,10,43
219407,5,115,180,12,completed,0.2,105,10,43
219408,5,114,180,23,completed,0.2,105,10,43
219409,5,113,180,34,completed,0.2,105,10,43
219410,5,112,180,45,completed,0.2,105,10,43
219411,1,105,180,1,completed,0.3,108,10,43
219412,1,104,180,12,completed,0.3,108,10,43
219413,1,104,180,23,completed,0.3,108,10,43
219414,1,104,180,34,completed,0.3,108,10,43
219415,1,103,180,45,completed,0.3,108,10,43
219416,1,104,180,1,completed,0.3,106,10,43
219417,1,104,180,12,completed,0.3,106,10,43
219418,1,103,180,23,completed,0.3,106,10,43
219419,1,103,180,34,completed,0.3,106,10,43
219420,1,103,180,45,completed,0.3,106,10,43
219421,1,116,180,1,completed,0.3,107,10,43
219422,1,115,180,12,completed,0.3,107,10,43
219423,1,114,180,23,completed,0.3,107,10,43
219424,1,113,180,34,completed,0.3,107,10,43
219425,1,111,180,45,completed,0.3,107,10,43
219426,1,105,180,1,completed,0.3,104,10,43
219427,1,105,180,12,completed,0.3,104,10,43
219428,1,104,180,23,completed,0.3,104,10,43
219429,1,104,180,34,completed,0.3,104,10,43
219430,1,103,180,45,completed,0.3,104,10,43
219431,1,112,180,1,completed,0.3,103,10,43
219432,1,111,180,12,completed,0.3,103,10,43
219433,1,110,180,23,completed,0.3,103,10,43
219434,1,109,180,34,completed,0.3,103,10,43
219435,1,108,180,45,completed,0.3,103,10,43
219436,1,115,180,1,completed,0.3,105,10,43
219437,1,114,180,12,completed,0.3,105,10,43
219438,1,113,180,23,completed,0.3,105,10,43
219439,1,111,180,34,completed,0.3,105,10,43
219440,1,110,180,45,completed,0.3,105,10,43
219441,2,105,180,1,completed,0.3,108,10,43
219442,2,105,180,12,completed,0.3,108,10,43
219443,2,105,180,23,completed,0.3,108,10,43
219444,2,104,180,34,completed,0.3,108,10,43
219445,2,103,180,45,completed,0.3,108,10,43
219446,2,105,180,1,completed,0.3,106,10,43
219447,2,104,180,12,completed,0.3,106,10,43
219448,2,104,180,23,completed,0.3,106,10,43
219449,2,103,180,34,completed,0.3,106,10,43
219450,2,103,180,45,completed,0.3,106,10,43
219451,2,117,180,1,completed,0.3,107,10,43
219452,2,116,180,12,completed,0.3,107,10,43
219453,2,115,180,23,completed,0.3,107,10,43
219454,2,114,180,34,completed,0.3,107,10,43
219455,2,112,180,45,completed,0.3,107,10,43
219456,2,106,180,1,completed,0.3,104,10,43
219457,2,105,180,12,completed,0.3,104,10,43
219458,2,105,180,23,completed,0.3,104,10,43
219459,2,104,180,34,completed,0.3,104,10,43
